Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Cura (product.metafields.custom.cura),Dettagli prodotto (product.metafields.custom.dettagli_prodotto),Size guide table (product.metafields.custom.size_guide_table),Spedizione (product.metafields.custom.spedizione),Taglia (product.metafields.custom.taglia),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Italia,Price / Italia,Compare At Price / Italia,Included / Internazionale,Price / Internazionale,Compare At Price / Internazionale,Included / Unione europea,Price / Unione europea,Compare At Price / Unione europea,Status,Collection
division-sweats-green-eur,,,,,,,,,XL,,,,,,,,,,,9999,deny,manual,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
division-sweats-green-eur,,,,,,,,,XXL,,,,,,,,,,,9999,deny,manual,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
maxi-jumper-taupe-eur,Maxi Jumper Taupe,"Long sleeve oversize jumper. Dropped raglan shoulders. Rib knit cuffs, collar and hem.Logo embroidery patch at the left sleeve",Untitled Artworks™,Uncategorized,,"b2b, B2B-EUR",True,Taglia,XXS,,,,,,,,,,,9999,deny,manual,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,B2B EUR
maxi-jumper-taupe-eur,,,,,,,,,XS,,,,,,,,,,,9999,deny,manual,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
maxi-jumper-taupe-eur,,,,,,,,,S,,,,,,,,,,,9999,deny,manual,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
maxi-jumper-taupe-eur,,,,,,,,,M,,,,,,,,,,,9999,deny,manual,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
maxi-jumper-taupe-eur,,,,,,,,,L,,,,,,,,,,,9999,deny,manual,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
maxi-jumper-taupe-eur,,,,,,,,,XL,,,,,,,,,,,9999,deny,manual,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
maxi-jumper-taupe-eur,,,,,,,,,XXL,,,,,,,,,,,9999,deny,manual,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
maxi-cardigan-black-eur,Maxi Cardigan Black,"Long sleeve V-neck melange cardigan, 3GG weight. Dropped shoulders. Two front patch pocket style. Front button closure.",Untitled Artworks™,Uncategorized,,"b2b, B2B-EUR",True,Taglia,XXS,,,,,,,,,,,9999,deny,manual,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,B2B EUR
maxi-cardigan-black-eur,,,,,,,,,XS,,,,,,,,,,,9999,deny,manual,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
maxi-cardigan-black-eur,,,,,,,,,S,,,,,,,,,,,9999,deny,manual,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
maxi-cardigan-black-eur,,,,,,,,,M,,,,,,,,,,,9999,deny,manual,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
maxi-cardigan-black-eur,,,,,,,,,L,,,,,,,,,,,9999,deny,manual,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
maxi-cardigan-black-eur,,,,,,,,,XL,,,,,,,,,,,9999,deny,manual,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
maxi-cardigan-black-eur,,,,,,,,,XXL,,,,,,,,,,,9999,deny,manual,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
military-knit-crewneck-black-eur,Military Knit Crewneck Black,"Long sleeve military crewneck, 7 GG weight. Dropped shoulders. Rib knit cuffs, collar and hem. Two front patch pocket style.",Untitled Artworks™,Uncategorized,,"b2b, B2B-EUR",True,Taglia,XXS,,,,,,,,,,,9999,deny,manual,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,B2B EUR
military-knit-crewneck-black-eur,,,,,,,,,XS,,,,,,,,,,,9999,deny,manual,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
military-knit-crewneck-black-eur,,,,,,,,,S,,,,,,,,,,,9999,deny,manual,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
military-knit-crewneck-black-eur,,,,,,,,,M,,,,,,,,,,,9999,deny,manual,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
military-knit-crewneck-black-eur,,,,,,,,,L,,,,,,,,,,,9999,deny,manual,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
military-knit-crewneck-black-eur,,,,,,,,,XL,,,,,,,,,,,9999,deny,manual,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
military-knit-crewneck-black-eur,,,,,,,,,XXL,,,,,,,,,,,9999,deny,manual,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
military-knit-crewneck-green-eur,Military Knit Crewneck Green,"Long sleeve military crewneck, 7 GG weight. Dropped shoulders. Rib knit cuffs, collar and hem. Two front patch pocket style.",Untitled Artworks™,Uncategorized,,"b2b, B2B-EUR",True,Taglia,XXS,,,,,,,,,,,9999,deny,manual,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,B2B EUR
military-knit-crewneck-green-eur,,,,,,,,,XS,,,,,,,,,,,9999,deny,manual,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
military-knit-crewneck-green-eur,,,,,,,,,S,,,,,,,,,,,9999,deny,manual,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
military-knit-crewneck-green-eur,,,,,,,,,M,,,,,,,,,,,9999,deny,manual,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
military-knit-crewneck-green-eur,,,,,,,,,L,,,,,,,,,,,9999,deny,manual,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
military-knit-crewneck-green-eur,,,,,,,,,XL,,,,,,,,,,,9999,deny,manual,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
military-knit-crewneck-green-eur,,,,,,,,,XXL,,,,,,,,,,,9999,deny,manual,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
military-astro-knit-blue-eur,Military Astro Knit Blue,Jumper rib-knitted from 100% cotton. Oversized shape and has a ribbed funnel neck with a metal half-zip that allows it to be layered over a tee. The elbow patches in poly cotton nod to utility.,Untitled Artworks™,Uncategorized,,"b2b, B2B-EUR",True,Taglia,XXS,,,,,,,,,,,9999,deny,manual,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,B2B EUR
military-astro-knit-blue-eur,,,,,,,,,XS,,,,,,,,,,,9999,deny,manual,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
military-astro-knit-blue-eur,,,,,,,,,S,,,,,,,,,,,9999,deny,manual,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
military-astro-knit-blue-eur,,,,,,,,,M,,,,,,,,,,,9999,deny,manual,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
military-astro-knit-blue-eur,,,,,,,,,L,,,,,,,,,,,9999,deny,manual,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
military-astro-knit-blue-eur,,,,,,,,,XL,,,,,,,,,,,9999,deny,manual,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
military-astro-knit-blue-eur,,,,,,,,,XXL,,,,,,,,,,,9999,deny,manual,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
longsleeve-aetherya-white-eur,Longsleeve Aetherya White,"100% cotton long sleeve. Oversize fit. Distress bruise edges at armhole, hem and collar. Digital print at front, back and sleeves. Stone wash effect. Logo embroidery at the back.",Untitled Artworks™,Uncategorized,,"b2b, B2B-EUR",True,Taglia,XXS,,,,,,,,,,,9999,deny,manual,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,B2B EUR
longsleeve-aetherya-white-eur,,,,,,,,,XS,,,,,,,,,,,9999,deny,manual,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
longsleeve-aetherya-white-eur,,,,,,,,,S,,,,,,,,,,,9999,deny,manual,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
longsleeve-aetherya-white-eur,,,,,,,,,M,,,,,,,,,,,9999,deny,manual,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
longsleeve-aetherya-white-eur,,,,,,,,,L,,,,,,,,,,,9999,deny,manual,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
longsleeve-aetherya-white-eur,,,,,,,,,XL,,,,,,,,,,,9999,deny,manual,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
longsleeve-aetherya-white-eur,,,,,,,,,XXL,,,,,,,,,,,9999,deny,manual,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
longsleeve-blazya-black-eur,Longsleeve Blazya Black,"100% cotton long sleeve. Oversize fit. Distress bruise edges at armhole, hem and collar. Digital print at front, back and sleeves. Stone wash effect. Logo embroidery at the back.",Untitled Artworks™,Uncategorized,,"b2b, B2B-EUR",True,Taglia,XXS,,,,,,,,,,,9999,deny,manual,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,B2B EUR
longsleeve-blazya-black-eur,,,,,,,,,XS,,,,,,,,,,,9999,deny,manual,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
longsleeve-blazya-black-eur,,,,,,,,,S,,,,,,,,,,,9999,deny,manual,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
longsleeve-blazya-black-eur,,,,,,,,,M,,,,,,,,,,,9999,deny,manual,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
longsleeve-blazya-black-eur,,,,,,,,,L,,,,,,,,,,,9999,deny,manual,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
longsleeve-blazya-black-eur,,,,,,,,,XL,,,,,,,,,,,9999,deny,manual,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
longsleeve-blazya-black-eur,,,,,,,,,XXL,,,,,,,,,,,9999,deny,manual,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
longsleeve-magister-black-eur,Longsleeve Magister Black,"100% cotton long sleeve. Oversize fit. Distress bruise edges at armhole, hem and collar. Digital print at front, back and sleeves. Stone wash effect. Logo embroidery at the back.",Untitled Artworks™,Uncategorized,,"b2b, B2B-EUR",True,Taglia,XXS,,,,,,,,,,,9999,deny,manual,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,B2B EUR
longsleeve-magister-black-eur,,,,,,,,,XS,,,,,,,,,,,9999,deny,manual,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
longsleeve-magister-black-eur,,,,,,,,,S,,,,,,,,,,,9999,deny,manual,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
longsleeve-magister-black-eur,,,,,,,,,M,,,,,,,,,,,9999,deny,manual,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
longsleeve-magister-black-eur,,,,,,,,,L,,,,,,,,,,,9999,deny,manual,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
longsleeve-magister-black-eur,,,,,,,,,XL,,,,,,,,,,,9999,deny,manual,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
longsleeve-magister-black-eur,,,,,,,,,XXL,,,,,,,,,,,9999,deny,manual,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
longsleeve-magister-white-eur,Longsleeve Magister White,"100% cotton long sleeve. Oversize fit. Distress bruise edges at armhole, hem and collar. Digital print at front, back and sleeves. Stone wash effect. Logo embroidery at the back.",Untitled Artworks™,Uncategorized,,"b2b, B2B-EUR",True,Taglia,XXS,,,,,,,,,,,9999,deny,manual,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,B2B EUR
longsleeve-magister-white-eur,,,,,,,,,XS,,,,,,,,,,,9999,deny,manual,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
longsleeve-magister-white-eur,,,,,,,,,S,,,,,,,,,,,9999,deny,manual,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
longsleeve-magister-white-eur,,,,,,,,,M,,,,,,,,,,,9999,deny,manual,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
longsleeve-magister-white-eur,,,,,,,,,L,,,,,,,,,,,9999,deny,manual,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
longsleeve-magister-white-eur,,,,,,,,,XL,,,,,,,,,,,9999,deny,manual,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
longsleeve-magister-white-eur,,,,,,,,,XXL,,,,,,,,,,,9999,deny,manual,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
tee-archivum-grey-melange-eur,Tee Archivum Grey Melange,"100% cotton t-shirt. Oversize fit. Short sleeve. Distress bruise edges at armhole, hem and collar. Digital print at front and back. Consumed effect. Logo em- broidery at the back.",Untitled Artworks™,Uncategorized,,"b2b, B2B-EUR",True,Taglia,XXS,,,,,,,,,,,9999,deny,manual,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,B2B EUR
tee-archivum-grey-melange-eur,,,,,,,,,XS,,,,,,,,,,,9999,deny,manual,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
tee-archivum-grey-melange-eur,,,,,,,,,S,,,,,,,,,,,9999,deny,manual,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
tee-archivum-grey-melange-eur,,,,,,,,,M,,,,,,,,,,,9999,deny,manual,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
tee-archivum-grey-melange-eur,,,,,,,,,L,,,,,,,,,,,9999,deny,manual,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
tee-archivum-grey-melange-eur,,,,,,,,,XL,,,,,,,,,,,9999,deny,manual,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
tee-archivum-grey-melange-eur,,,,,,,,,XXL,,,,,,,,,,,9999,deny,manual,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
tee-division-white-eur,Tee Division White,"100% cotton t-shirt. Oversize fit. Short sleeve. Distress bruise edges at armhole, hem and collar. Digital print at front and back. Consumed effect. Logo em- broidery at the back.",Untitled Artworks™,Uncategorized,,"b2b, B2B-EUR",True,Taglia,XXS,,,,,,,,,,,9999,deny,manual,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,B2B EUR
tee-division-white-eur,,,,,,,,,XS,,,,,,,,,,,9999,deny,manual,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
tee-division-white-eur,,,,,,,,,S,,,,,,,,,,,9999,deny,manual,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
tee-division-white-eur,,,,,,,,,M,,,,,,,,,,,9999,deny,manual,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
tee-division-white-eur,,,,,,,,,L,,,,,,,,,,,9999,deny,manual,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
tee-division-white-eur,,,,,,,,,XL,,,,,,,,,,,9999,deny,manual,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
tee-division-white-eur,,,,,,,,,XXL,,,,,,,,,,,9999,deny,manual,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
tee-scriptura-black-eur,Tee Scriptura Black,"100% cotton t-shirt. Oversize fit. Short sleeve. Distress bruise edges at armhole, hem and collar. Digital print at front and back. Consumed effect. Logo em- broidery at the back.",Untitled Artworks™,Uncategorized,,"b2b, B2B-EUR",True,Taglia,XXS,,,,,,,,,,,9999,deny,manual,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,B2B EUR
tee-scriptura-black-eur,,,,,,,,,XS,,,,,,,,,,,9999,deny,manual,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
tee-scriptura-black-eur,,,,,,,,,S,,,,,,,,,,,9999,deny,manual,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
tee-scriptura-black-eur,,,,,,,,,M,,,,,,,,,,,9999,deny,manual,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
tee-scriptura-black-eur,,,,,,,,,L,,,,,,,,,,,9999,deny,manual,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
tee-scriptura-black-eur,,,,,,,,,XL,,,,,,,,,,,9999,deny,manual,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
tee-scriptura-black-eur,,,,,,,,,XXL,,,,,,,,,,,9999,deny,manual,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
tee-gotica-white-eur,Tee Gotica White,"100% cotton t-shirt. Oversize fit. Short sleeve. Distress bruise edges at armhole, hem and collar. Digital print at front and back. Consumed effect. Logo em- broidery at the back.",Untitled Artworks™,Uncategorized,,"b2b, B2B-EUR",True,Taglia,XXS,,,,,,,,,,,9999,deny,manual,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,B2B EUR
tee-gotica-white-eur,,,,,,,,,XS,,,,,,,,,,,9999,deny,manual,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
tee-gotica-white-eur,,,,,,,,,S,,,,,,,,,,,9999,deny,manual,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
tee-gotica-white-eur,,,,,,,,,M,,,,,,,,,,,9999,deny,manual,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
tee-gotica-white-eur,,,,,,,,,L,,,,,,,,,,,9999,deny,manual,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
tee-gotica-white-eur,,,,,,,,,XL,,,,,,,,,,,9999,deny,manual,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
tee-gotica-white-eur,,,,,,,,,XXL,,,,,,,,,,,9999,deny,manual,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
tee-gotica-black-eur,Tee Gotica Black,"100% cotton t-shirt. Oversize fit. Short sleeve. Distress bruise edges at armhole, hem and collar. Digital print at front and back. Consumed effect. Logo em- broidery at the back.",Untitled Artworks™,Uncategorized,,"b2b, B2B-EUR",True,Taglia,XXS,,,,,,,,,,,9999,deny,manual,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,B2B EUR
tee-gotica-black-eur,,,,,,,,,XS,,,,,,,,,,,9999,deny,manual,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
tee-gotica-black-eur,,,,,,,,,S,,,,,,,,,,,9999,deny,manual,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
tee-gotica-black-eur,,,,,,,,,M,,,,,,,,,,,9999,deny,manual,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
tee-gotica-black-eur,,,,,,,,,L,,,,,,,,,,,9999,deny,manual,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
tee-gotica-black-eur,,,,,,,,,XL,,,,,,,,,,,9999,deny,manual,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
tee-gotica-black-eur,,,,,,,,,XXL,,,,,,,,,,,9999,deny,manual,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
tee-untitled-black-eur,TEE UNTITLED Black,"100% cotton t-shirt. Oversize fit. Short sleeve. Distress bruise edges at armhole, hem and collar. Digital print at front. Consumed effect. Logo em- broidery at the back.",Untitled Artworks™,Uncategorized,,"b2b, B2B-EUR",True,Taglia,XXS,,,,,,,,,,,9999,deny,manual,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,B2B EUR
tee-untitled-black-eur,,,,,,,,,XS,,,,,,,,,,,9999,deny,manual,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
tee-untitled-black-eur,,,,,,,,,S,,,,,,,,,,,9999,deny,manual,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
tee-untitled-black-eur,,,,,,,,,M,,,,,,,,,,,9999,deny,manual,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
tee-untitled-black-eur,,,,,,,,,L,,,,,,,,,,,9999,deny,manual,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
tee-untitled-black-eur,,,,,,,,,XL,,,,,,,,,,,9999,deny,manual,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
tee-untitled-black-eur,,,,,,,,,XXL,,,,,,,,,,,9999,deny,manual,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
tee-untitled-canvas-eur,TEE UNTITLED Canvas,"100% cotton t-shirt. Oversize fit. Short sleeve. Distress bruise edges at armhole, hem and collar. Digital print at front. Consumed effect. Logo em- broidery at the back.",Untitled Artworks™,Uncategorized,,"b2b, B2B-EUR",True,Taglia,XXS,,,,,,,,,,,9999,deny,manual,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,B2B EUR
tee-untitled-canvas-eur,,,,,,,,,XS,,,,,,,,,,,9999,deny,manual,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
tee-untitled-canvas-eur,,,,,,,,,S,,,,,,,,,,,9999,deny,manual,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
tee-untitled-canvas-eur,,,,,,,,,M,,,,,,,,,,,9999,deny,manual,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
tee-untitled-canvas-eur,,,,,,,,,L,,,,,,,,,,,9999,deny,manual,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
tee-untitled-canvas-eur,,,,,,,,,XL,,,,,,,,,,,9999,deny,manual,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
tee-untitled-canvas-eur,,,,,,,,,XXL,,,,,,,,,,,9999,deny,manual,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
tee-stonehart-blue-eur,Tee Stonehart Blue,"100% cotton t-shirt. Oversize fit. Short sleeve. Distress bruise edges at armhole, hem and collar. Digital print at front and back. Consumed effect. Logo em- broidery at the back.",Untitled Artworks™,Uncategorized,,"b2b, B2B-EUR",True,Taglia,XXS,,,,,,,,,,,9999,deny,manual,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,B2B EUR
tee-stonehart-blue-eur,,,,,,,,,XS,,,,,,,,,,,9999,deny,manual,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
tee-stonehart-blue-eur,,,,,,,,,S,,,,,,,,,,,9999,deny,manual,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
tee-stonehart-blue-eur,,,,,,,,,M,,,,,,,,,,,9999,deny,manual,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
tee-stonehart-blue-eur,,,,,,,,,L,,,,,,,,,,,9999,deny,manual,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
tee-stonehart-blue-eur,,,,,,,,,XL,,,,,,,,,,,9999,deny,manual,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
tee-stonehart-blue-eur,,,,,,,,,XXL,,,,,,,,,,,9999,deny,manual,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
